sno,zf,tdf,female,male,ncyj,ncwj,czyj,czwj,ks_is_jf,jydf,csdm,kslb,kldm,csdj,is_qu,is_shi,is_xian,ybfsx_wk,ebfsx_wk,ssmzlqf_wk,hzlqf_wk,ybfsx_lk,ebfsx_lk,ssmzlqf_lk,hzlqf_lk,zfdj,zf_yb_d,zf_lqf_d,zf_pjf_d,zybm,xybm,zy_fs_pm
2012213770,559,559,0,1,0,0,1,0,1,0.766,4211,1,5,4.0,0,0,1,561,514,568,568,551,492,558,558,2,8.0,1,56,23,2,57.0
2012213771,559,559,0,1,0,0,1,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,8.0,1,56,23,2,57.0
2012213772,513,513,0,1,1,0,0,0,1,0.727,4306,1,5,3.0,0,0,1,571,523,565,568,520,451,495,510,3,-7.0,3,10,23,2,37.0
2012213773,495,515,0,1,1,0,0,0,0,0.727,4329,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,3,-25.0,0,-8,23,2,72.0
2012213774,482,502,0,1,0,1,0,0,0,0.727,4331,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,3,-38.0,-13,-21,23,2,87.0
2012213775,540,540,0,1,0,0,1,0,1,0.686,4501,1,5,2.0,1,0,0,544,473,549,557,528,444,531,532,3,12.0,8,37,23,2,26.0
2012213776,532,539,0,1,0,0,1,0,0,0.686,4511,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,3,4.0,1,29,23,2,57.0
2012213777,0,0,0,1,1,0,0,0,1,0.686,4511,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,4,0.0,0,0,23,2,72.0
2012213778,438,458,0,1,0,0,1,0,0,0.604,5227,1,5,4.0,0,1,0,539,461,530,531,470,390,455,456,3,-32.0,-17,-65,23,2,91.0
2012213779,460,470,0,1,1,0,0,0,0,0.574,5329,1,5,4.0,0,1,0,520,460,533,535,465,460,298,298,3,-5.0,162,-43,23,2,4.0
2012213780,482,482,0,1,1,0,0,0,1,0.764,6108,1,5,4.0,0,0,1,556,497,501,530,517,461,467,481,3,-35.0,1,-21,23,2,57.0
2012213781,398,418,0,1,1,0,0,0,0,0.747,6421,5,2,5.0,0,1,0,489,453,467,467,440,401,409,409,5,0.0,0,-105,23,2,72.0
2012213782,474,474,1,0,0,1,0,0,1,0.912,2113,1,5,5.0,0,0,1,563,506,507,531,517,445,445,465,3,-43.0,29,-29,23,2,9.0
2012213783,0,511,1,0,1,0,0,0,0,0.981,3303,1,5,2.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,23,2,72.0
2012213784,536,541,1,0,0,0,1,0,0,0.752,4102,1,5,4.0,1,0,0,557,509,557,562,540,481,540,546,1,-4.0,-4,33,23,2,79.0
2012213785,560,560,1,0,1,0,0,0,1,0.766,4228,1,5,5.0,0,1,0,561,514,568,568,551,492,558,558,1,9.0,2,57,23,2,44.0
2012213786,496,501,1,0,0,0,1,0,0,0.727,4307,1,5,4.0,1,0,0,571,523,565,568,520,451,495,510,2,-24.0,1,-7,23,2,57.0
2012213787,533,540,1,0,1,0,0,0,0,0.686,4508,1,5,5.0,0,1,0,544,473,549,557,528,444,531,532,1,5.0,2,30,23,2,44.0
2012213788,459,469,1,0,0,0,1,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-63.0,-3,-44,23,2,77.0
2012213789,438,458,1,0,0,0,1,0,0,0.604,5227,1,5,4.0,0,1,0,539,461,530,531,470,390,455,456,3,-32.0,-17,-65,23,2,91.0
2012213790,473,473,1,0,0,0,1,0,1,0.574,5329,1,5,4.0,0,0,1,520,460,533,535,465,460,298,298,1,8.0,175,-30,23,2,1.0
2012213791,454,464,0,1,1,0,0,0,0,0.759,1504,1,5,4.0,0,0,1,492,429,484,493,469,390,437,458,1,-15.0,17,-49,23,2,17.0
2012213792,444,464,0,1,0,0,1,0,0,0.759,1502,1,5,3.0,1,0,0,492,429,484,493,469,390,437,458,3,-25.0,7,-59,23,2,27.0
2012213793,442,447,0,1,1,0,0,0,0,0.766,2205,1,5,4.0,0,1,0,529,435,491,501,515,412,420,415,1,-73.0,22,-61,23,2,14.0
2012213794,539,539,0,1,1,0,0,0,1,0.652,3424,1,5,4.0,0,0,1,577,541,562,578,544,478,496,539,2,-5.0,0,36,23,2,72.0
2012213795,543,543,0,1,1,0,0,0,1,0.804,3729,1,5,4.0,0,0,1,573,450,517,540,582,430,496,511,3,-39.0,32,40,23,2,8.0
2012213796,546,546,0,1,0,1,0,0,1,0.752,4105,1,5,4.0,0,1,0,557,509,557,562,540,481,540,546,1,6.0,0,43,23,2,72.0
2012213797,536,541,0,1,1,0,0,0,0,0.752,4106,1,5,5.0,0,0,1,557,509,557,562,540,481,540,546,1,-4.0,-4,33,23,2,79.0
2012213798,559,559,0,1,0,0,1,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,8.0,1,56,23,2,57.0
2012213799,559,559,0,1,1,0,0,0,1,0.766,4205,1,5,3.0,0,1,0,561,514,568,568,551,492,558,558,1,8.0,1,56,23,2,57.0
2012213800,558,558,0,1,1,0,0,0,1,0.766,4296,1,5,6.0,0,1,0,561,514,568,568,551,492,558,558,1,7.0,0,55,23,2,72.0
2012213801,560,560,0,1,0,0,0,1,1,0.8,4201,1,5,1.0,1,0,0,561,541,565,551,551,492,556,556,1,9.0,4,57,23,2,34.0
2012213802,559,559,0,1,1,0,0,0,1,0.766,4211,1,5,4.0,0,0,1,561,514,568,568,551,492,558,558,1,8.0,1,56,23,2,57.0
2012213803,503,508,0,1,0,0,0,1,0,0.727,4302,1,5,3.0,0,0,1,571,523,565,568,520,451,495,510,2,-17.0,8,0,23,2,26.0
2012213804,500,505,0,1,0,0,1,0,0,0.727,4330,1,5,4.0,0,0,1,571,523,565,568,520,451,495,510,3,-20.0,5,-3,23,2,30.0
2012213805,541,541,0,1,1,0,0,0,1,0.686,4508,1,5,5.0,0,1,0,544,473,549,557,528,444,531,532,3,13.0,9,38,23,2,21.0
2012213806,541,541,0,1,1,0,0,0,1,0.686,4507,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,3,13.0,9,38,23,2,21.0
2012213807,0,0,0,1,1,0,0,0,1,0.686,4510,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,4,0.0,0,0,23,2,72.0
2012213808,462,472,0,1,1,0,0,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-60.0,0,-41,23,2,72.0
2012213809,443,463,0,1,1,0,0,0,0,0.604,5206,1,5,5.0,0,0,1,539,461,530,531,470,390,455,456,3,-27.0,-12,-60,23,2,85.0
2012213810,471,471,0,1,0,0,1,0,1,0.574,5330,1,5,5.0,1,0,0,520,460,533,535,465,460,298,298,3,6.0,173,-32,23,2,2.0
2012213811,485,485,0,1,0,1,0,0,1,0.764,6110,1,5,5.0,0,0,1,556,497,501,530,517,461,467,481,3,-32.0,4,-18,23,2,34.0
2012213812,384,414,0,1,0,1,0,0,0,0.747,6421,5,1,5.0,0,0,1,489,453,467,467,440,401,409,409,3,-105.0,-83,-119,23,2,93.0
2012213813,485,485,1,0,0,0,0,1,1,0.912,2111,1,5,3.0,1,0,0,563,506,507,531,517,445,445,465,3,-32.0,40,-18,23,2,6.0
2012213814,504,509,1,0,0,0,0,1,0,0.652,3422,1,5,6.0,0,0,1,577,541,562,578,544,478,496,539,3,-40.0,8,1,23,2,26.0
2012213815,558,558,1,0,1,0,0,0,1,0.766,4209,1,5,3.0,0,0,1,561,514,568,568,551,492,558,558,1,7.0,0,55,23,2,72.0
2012213816,560,560,1,0,0,0,1,0,1,0.766,4210,1,5,3.0,1,0,0,561,514,568,568,551,492,558,558,1,9.0,2,57,23,2,44.0
2012213817,487,507,1,0,0,0,1,0,0,0.727,4331,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,3,-33.0,-8,-16,23,2,81.0
2012213818,520,540,1,0,1,0,0,0,0,0.686,4513,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,3,-8.0,-11,17,23,2,83.0
2012213819,460,470,1,0,0,1,0,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-62.0,-2,-43,23,2,74.0
2012213820,455,475,1,0,1,0,0,0,0,0.604,5226,1,5,4.0,0,0,1,539,461,530,531,470,390,455,456,3,-15.0,0,-48,23,2,72.0
2012213821,450,470,1,0,0,0,1,0,0,0.574,5334,1,5,5.0,0,0,1,520,460,533,535,465,460,298,298,3,-15.0,152,-53,23,2,5.0
2012213822,465,475,0,1,0,0,1,0,0,0.759,1521,1,5,6.0,1,0,0,492,429,484,493,469,390,437,458,1,-4.0,28,-38,23,2,11.0
2012213823,443,443,0,1,0,0,1,0,1,0.766,2205,1,5,4.0,0,1,0,529,435,491,501,515,412,420,415,3,-72.0,28,-60,23,2,11.0
2012213824,0,507,0,1,0,0,1,0,0,0.981,3303,1,5,2.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,23,2,72.0
2012213825,539,539,0,1,1,0,0,0,1,0.652,3408,1,5,4.0,0,0,1,577,541,562,578,544,478,496,539,3,-5.0,0,36,23,2,72.0
